system,tag,c-binding,kconfig-file,tags
linux,v2.6.12,/vagrant/data/c-bindings/linux/v2.6.12.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.13,/vagrant/data/c-bindings/linux/v2.6.13.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.14,/vagrant/data/c-bindings/linux/v2.6.14.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.15,/vagrant/data/c-bindings/linux/v2.6.15.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.16,/vagrant/data/c-bindings/linux/v2.6.16.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.17,/vagrant/data/c-bindings/linux/v2.6.17.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.18,/vagrant/data/c-bindings/linux/v2.6.18.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.19,/vagrant/data/c-bindings/linux/v2.6.19.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.20,/vagrant/data/c-bindings/linux/v2.6.20.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.21,/vagrant/data/c-bindings/linux/v2.6.21.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.22,/vagrant/data/c-bindings/linux/v2.6.22.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.23,/vagrant/data/c-bindings/linux/v2.6.23.dumpconf,arch/i386/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.24,/vagrant/data/c-bindings/linux/v2.6.24.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.25,/vagrant/data/c-bindings/linux/v2.6.25.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.26,/vagrant/data/c-bindings/linux/v2.6.26.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.27,/vagrant/data/c-bindings/linux/v2.6.27.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.28,/vagrant/data/c-bindings/linux/v2.6.28.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.29,/vagrant/data/c-bindings/linux/v2.6.29.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.30,/vagrant/data/c-bindings/linux/v2.6.30.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.31,/vagrant/data/c-bindings/linux/v2.6.31.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.32,/vagrant/data/c-bindings/linux/v2.6.32.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.33,/vagrant/data/c-bindings/linux/v2.6.33.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.34,/vagrant/data/c-bindings/linux/v2.6.34.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.35,/vagrant/data/c-bindings/linux/v2.6.35.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.36,/vagrant/data/c-bindings/linux/v2.6.36.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.37,/vagrant/data/c-bindings/linux/v2.6.37.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.38,/vagrant/data/c-bindings/linux/v2.6.38.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v2.6.39,/vagrant/data/c-bindings/linux/v2.6.39.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.0,/vagrant/data/c-bindings/linux/v3.0.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.1,/vagrant/data/c-bindings/linux/v3.1.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.10,/vagrant/data/c-bindings/linux/v3.10.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.11,/vagrant/data/c-bindings/linux/v3.11.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.12,/vagrant/data/c-bindings/linux/v3.12.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.13,/vagrant/data/c-bindings/linux/v3.13.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.14,/vagrant/data/c-bindings/linux/v3.14.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.15,/vagrant/data/c-bindings/linux/v3.15.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.16,/vagrant/data/c-bindings/linux/v3.16.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.17,/vagrant/data/c-bindings/linux/v3.17.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.18,/vagrant/data/c-bindings/linux/v3.18.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.19,/vagrant/data/c-bindings/linux/v3.19.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.2,/vagrant/data/c-bindings/linux/v3.2.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.3,/vagrant/data/c-bindings/linux/v3.3.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.4,/vagrant/data/c-bindings/linux/v3.4.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.5,/vagrant/data/c-bindings/linux/v3.5.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.6,/vagrant/data/c-bindings/linux/v3.6.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.7,/vagrant/data/c-bindings/linux/v3.7.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.8,/vagrant/data/c-bindings/linux/v3.8.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v3.9,/vagrant/data/c-bindings/linux/v3.9.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.0,/vagrant/data/c-bindings/linux/v4.0.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.1,/vagrant/data/c-bindings/linux/v4.1.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.10,/vagrant/data/c-bindings/linux/v4.10.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.11,/vagrant/data/c-bindings/linux/v4.11.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.12,/vagrant/data/c-bindings/linux/v4.12.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.13,/vagrant/data/c-bindings/linux/v4.13.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.14,/vagrant/data/c-bindings/linux/v4.14.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.15,/vagrant/data/c-bindings/linux/v4.15.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.16,/vagrant/data/c-bindings/linux/v4.16.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.17,/vagrant/data/c-bindings/linux/v4.17.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.18,/vagrant/data/c-bindings/linux/v4.18.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.2,/vagrant/data/c-bindings/linux/v4.2.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.3,/vagrant/data/c-bindings/linux/v4.3.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.4,/vagrant/data/c-bindings/linux/v4.4.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.5,/vagrant/data/c-bindings/linux/v4.5.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.6,/vagrant/data/c-bindings/linux/v4.6.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.7,/vagrant/data/c-bindings/linux/v4.7.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.8,/vagrant/data/c-bindings/linux/v4.8.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
linux,v4.9,/vagrant/data/c-bindings/linux/v4.9.dumpconf,arch/x86/Kconfig,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.0.0,/vagrant/data/c-bindings/axtls/release-1.0.0.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.0.1,/vagrant/data/c-bindings/axtls/release-1.0.1.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.0.2,/vagrant/data/c-bindings/axtls/release-1.0.2.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.0.3,/vagrant/data/c-bindings/axtls/release-1.0.3.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.1.0,/vagrant/data/c-bindings/axtls/release-1.1.0.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.1.1,/vagrant/data/c-bindings/axtls/release-1.1.1.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.1.4,/vagrant/data/c-bindings/axtls/release-1.1.4.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.1.5,/vagrant/data/c-bindings/axtls/release-1.1.5.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.1.6,/vagrant/data/c-bindings/axtls/release-1.1.6.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.1.7,/vagrant/data/c-bindings/axtls/release-1.1.7.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.1.8,/vagrant/data/c-bindings/axtls/release-1.1.8.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.2.1,/vagrant/data/c-bindings/axtls/release-1.2.1.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.2.3,/vagrant/data/c-bindings/axtls/release-1.2.3.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.2.7,/vagrant/data/c-bindings/axtls/release-1.2.7.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.2.9,/vagrant/data/c-bindings/axtls/release-1.2.9.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.3.0,/vagrant/data/c-bindings/axtls/release-1.3.0.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.5.0,/vagrant/data/c-bindings/axtls/release-1.5.0.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.5.1,/vagrant/data/c-bindings/axtls/release-1.5.1.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.5.2,/vagrant/data/c-bindings/axtls/release-1.5.2.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.5.3,/vagrant/data/c-bindings/axtls/release-1.5.3.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-1.5.4,/vagrant/data/c-bindings/axtls/release-1.5.4.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
axtls,release-2.0.0,/vagrant/data/c-bindings/axtls/release-2.0.0.dumpconf,config/Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2009.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2009.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2009.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2009.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2010.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2010.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2010.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2010.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2011.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2011.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2011.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2011.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2012.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2012.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2012.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2012.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2013.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2013.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2013.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2013.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2014.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2014.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2014.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2014.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2015.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2015.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2015.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2015.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2016.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2016.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2016.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2016.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2017.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2017.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2017.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2017.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2018.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2018.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2018.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2018.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2019.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2019.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2019.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2019.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2020.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2020.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2020.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2020.11,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2021.02,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2021.05,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
buildroot,2021.08,/vagrant/data/c-bindings/linux/v4.17.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
busybox,1_10_0,/vagrant/data/c-bindings/busybox/1_10_0.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
busybox,1_10_3,/vagrant/data/c-bindings/busybox/1_10_3.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
busybox,1_11_0,/vagrant/data/c-bindings/busybox/1_11_0.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
busybox,1_11_1,/vagrant/data/c-bindings/busybox/1_11_1.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
busybox,1_11_2,/vagrant/data/c-bindings/busybox/1_11_2.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
busybox,1_11_3,/vagrant/data/c-bindings/busybox/1_11_3.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
busybox,1_12_0,/vagrant/data/c-bindings/busybox/1_12_0.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
busybox,1_12_1,/vagrant/data/c-bindings/busybox/1_12_1.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
busybox,1_12_2,/vagrant/data/c-bindings/busybox/1_12_2.dumpconf,Config.in,kconfigreader|rsf|features|model|dimacs|cnf|tseytin
